timestamp,temperature,humidity,mq135_raw
2025-07-16 16:25:27,33.7,68.6,1039.0
2025-07-16 16:25:28,33.7,68.6,1039.0
2025-07-16 16:25:29,33.6,68.6,1035.0
2025-07-16 16:25:30,33.6,68.6,1036.0
2025-07-16 16:25:31,33.6,68.6,1035.0
2025-07-16 16:25:32,33.6,68.6,1033.0
2025-07-16 16:25:33,33.6,68.6,1033.0
2025-07-16 16:25:34,33.6,68.6,1032.0
2025-07-16 16:25:35,33.6,68.6,1033.0
2025-07-16 16:25:36,33.6,68.6,1033.0
2025-07-16 16:25:37,33.6,68.7,1033.0
2025-07-16 16:25:38,33.6,68.7,1033.0
2025-07-16 16:25:39,33.6,68.7,1033.0
2025-07-16 16:25:40,33.6,68.7,1033.0
2025-07-16 16:25:41,33.6,68.7,1033.0
2025-07-16 16:25:42,33.6,68.7,1034.0
2025-07-16 16:25:43,33.6,68.6,1033.0
2025-07-16 16:25:44,33.6,68.6,1031.0
2025-07-16 16:25:45,33.6,68.6,1033.0
2025-07-16 16:25:46,33.6,68.6,1033.0
2025-07-16 16:25:47,33.6,68.6,1032.0
2025-07-16 16:25:48,33.6,68.6,1031.0
2025-07-16 16:25:49,33.6,68.6,1023.0
2025-07-16 16:25:50,33.6,68.6,1023.0
2025-07-16 16:25:51,33.6,68.7,1019.0
2025-07-16 16:25:52,33.6,68.7,1021.0
2025-07-16 16:25:53,33.6,68.7,1021.0
2025-07-16 16:25:54,33.6,68.7,1019.0
2025-07-16 16:25:55,33.6,68.7,1019.0
2025-07-16 16:25:56,33.6,68.7,1020.0
2025-07-16 16:25:57,33.6,68.7,1018.0
2025-07-16 16:25:58,33.6,68.7,1018.0
2025-07-16 16:25:59,33.6,68.7,1015.0
2025-07-16 16:26:00,33.6,68.7,1015.0
2025-07-16 16:26:01,33.6,68.7,1015.0
2025-07-16 16:26:02,33.6,68.7,1015.0
2025-07-16 16:26:03,33.6,68.7,1017.0
2025-07-16 16:26:04,33.6,68.7,1016.0
2025-07-16 16:26:05,33.6,68.7,1016.0
2025-07-16 16:26:06,33.6,68.7,1014.0
2025-07-16 16:26:07,33.6,68.7,1017.0
2025-07-16 16:26:08,33.6,68.7,1016.0
2025-07-16 16:26:09,33.6,68.8,1015.0
2025-07-16 16:26:10,33.6,68.8,1016.0
2025-07-16 16:26:11,33.6,68.8,1013.0
2025-07-16 16:26:12,33.6,68.8,1011.0
2025-07-16 16:26:14,33.6,68.8,1013.0
2025-07-16 16:26:15,33.6,68.8,1013.0
2025-07-16 16:26:16,33.6,68.8,1013.0
2025-07-16 16:26:17,33.6,68.8,1013.0
2025-07-16 16:26:18,33.6,68.7,1011.0
2025-07-16 16:26:19,33.6,68.7,1007.0
2025-07-16 16:26:20,33.6,68.7,1007.0
2025-07-16 16:26:21,33.6,68.7,1005.0
2025-07-16 16:26:22,33.6,68.7,1005.0
2025-07-16 16:26:23,33.6,68.7,1003.0
2025-07-16 16:26:24,33.5,68.7,1002.0
2025-07-16 16:26:25,33.5,68.7,999.0
2025-07-16 16:26:26,33.5,68.6,999.0
2025-07-16 16:26:27,33.5,68.6,1001.0
2025-07-16 16:26:28,33.5,68.6,999.0
2025-07-16 16:26:29,33.5,68.6,999.0
2025-07-16 16:26:30,33.5,68.6,999.0
2025-07-16 16:26:31,33.5,68.6,999.0
2025-07-16 16:26:32,33.5,68.6,1000.0
2025-07-16 16:26:33,33.5,68.6,997.0
2025-07-16 16:26:34,33.5,68.6,999.0
2025-07-16 16:26:35,33.5,68.6,997.0
2025-07-16 16:26:36,33.6,68.6,998.0
2025-07-16 16:26:37,33.6,68.6,997.0
2025-07-16 16:26:38,33.5,68.6,996.0
2025-07-16 16:26:39,33.5,68.6,996.0
2025-07-16 16:26:40,33.5,68.6,996.0
2025-07-16 16:26:41,33.5,68.6,995.0
2025-07-16 16:26:42,33.5,68.6,995.0
2025-07-16 16:26:43,33.5,68.6,995.0
2025-07-16 16:26:44,33.5,68.6,994.0
2025-07-16 16:26:45,33.5,68.6,991.0
2025-07-16 16:26:46,33.5,68.6,991.0
2025-07-16 16:26:47,33.5,68.6,991.0
2025-07-16 16:26:48,33.5,68.6,989.0
2025-07-16 16:26:49,33.5,68.6,989.0
2025-07-16 16:26:50,33.5,68.6,989.0
2025-07-16 16:26:51,33.5,68.6,988.0
2025-07-16 16:26:52,33.5,68.6,987.0
2025-07-16 16:26:53,33.5,68.6,987.0
2025-07-16 16:26:54,33.5,68.6,988.0
2025-07-16 16:26:55,33.5,68.6,985.0
2025-07-16 16:26:56,33.5,68.6,985.0
2025-07-16 16:26:57,33.5,68.6,985.0
2025-07-16 16:26:58,33.5,68.6,985.0
2025-07-16 16:26:59,33.5,68.6,984.0
2025-07-16 16:27:00,33.6,68.7,984.0
2025-07-16 16:27:01,33.6,68.7,983.0
2025-07-16 16:27:02,33.5,68.6,982.0
2025-07-16 16:27:03,33.5,68.6,983.0
2025-07-16 16:27:04,33.5,68.7,981.0
2025-07-16 16:27:05,33.5,68.7,980.0
2025-07-16 16:27:06,33.5,68.7,981.0
2025-07-16 16:27:07,33.5,68.7,979.0
2025-07-16 16:27:08,33.5,68.7,979.0
2025-07-16 16:27:09,33.5,68.7,978.0
2025-07-16 16:27:10,33.5,68.7,975.0
2025-07-16 16:27:11,33.5,68.7,975.0
2025-07-16 16:27:12,33.5,68.7,977.0
2025-07-16 16:27:13,33.5,68.7,973.0
2025-07-16 16:27:14,33.5,68.7,974.0
2025-07-16 16:27:15,33.5,68.7,973.0
2025-07-16 16:27:16,33.5,68.7,973.0
2025-07-16 16:27:17,33.5,68.7,972.0
2025-07-16 16:27:18,33.5,68.7,973.0
2025-07-16 16:27:19,33.5,68.7,971.0
2025-07-16 16:27:20,33.5,68.7,971.0
2025-07-16 16:27:21,33.5,68.7,970.0
2025-07-16 16:27:22,33.5,68.7,969.0
2025-07-16 16:27:23,33.5,68.7,970.0
2025-07-16 16:27:24,33.6,68.7,969.0
2025-07-16 16:27:25,33.6,68.7,968.0
2025-07-16 16:27:26,33.5,68.7,969.0
2025-07-16 16:27:27,33.5,68.7,967.0
2025-07-16 16:27:28,33.5,68.7,966.0
2025-07-16 16:27:29,33.5,68.7,966.0
2025-07-16 16:27:30,33.5,68.7,967.0
2025-07-16 16:27:31,33.5,68.7,965.0
2025-07-16 16:27:32,33.5,68.7,965.0
2025-07-16 16:27:33,33.5,68.7,964.0
2025-07-16 16:27:35,33.5,68.8,959.0
2025-07-16 16:27:36,33.5,68.8,957.0
2025-07-16 16:27:37,33.5,68.8,957.0
2025-07-16 16:27:38,33.5,68.8,957.0
2025-07-16 16:27:39,33.5,68.8,959.0
2025-07-16 16:27:40,33.5,68.8,957.0
2025-07-16 16:27:41,33.5,68.8,956.0
2025-07-16 16:27:42,33.5,68.8,955.0
2025-07-16 16:27:43,33.5,68.8,955.0
2025-07-16 16:27:44,33.5,68.8,955.0
2025-07-16 16:27:45,33.5,68.8,953.0
2025-07-16 16:27:46,33.5,68.8,953.0
2025-07-16 16:27:47,33.5,68.8,953.0
2025-07-16 16:27:48,33.5,68.8,952.0
2025-07-16 16:27:49,33.5,68.8,952.0
2025-07-16 16:27:50,33.5,68.8,950.0
2025-07-16 16:27:51,33.5,68.8,951.0
2025-07-16 16:27:52,33.5,68.8,951.0
2025-07-16 16:27:53,33.5,68.8,950.0
2025-07-16 16:27:54,33.5,68.8,951.0
2025-07-16 16:27:55,33.5,68.8,949.0
2025-07-16 16:27:56,33.5,68.8,949.0
2025-07-16 16:27:57,33.5,68.8,948.0
2025-07-16 16:27:58,33.5,68.8,943.0
2025-07-16 16:27:59,33.5,68.8,946.0
2025-07-16 16:28:00,33.5,68.8,943.0
2025-07-16 16:28:01,33.5,68.8,943.0
2025-07-16 16:28:02,33.5,68.8,942.0
2025-07-16 16:28:03,33.5,68.8,943.0
2025-07-16 16:28:04,33.5,68.8,941.0
2025-07-16 16:28:05,33.5,68.8,942.0
2025-07-16 16:28:06,33.5,68.8,940.0
2025-07-16 16:28:07,33.5,68.8,941.0
2025-07-16 16:28:08,33.5,68.8,939.0
2025-07-16 16:28:09,33.5,68.8,940.0
2025-07-16 16:28:10,33.5,68.8,940.0
2025-07-16 16:28:11,33.5,68.8,939.0
2025-07-16 16:28:12,33.5,68.8,939.0
2025-07-16 16:28:13,33.5,68.9,939.0
2025-07-16 16:28:14,33.5,68.9,937.0
2025-07-16 16:28:15,33.5,68.8,937.0
2025-07-16 16:28:16,33.5,68.8,941.0
2025-07-16 16:28:17,33.5,68.9,938.0
2025-07-16 16:28:18,33.5,68.9,937.0
2025-07-16 16:28:19,33.5,68.9,936.0
2025-07-16 16:28:20,33.5,68.9,935.0
2025-07-16 16:28:21,33.5,68.9,935.0
2025-07-16 16:28:22,33.5,68.9,933.0
2025-07-16 16:28:23,33.5,68.9,932.0
2025-07-16 16:28:24,33.5,68.9,933.0
2025-07-16 16:28:25,33.5,68.9,927.0
2025-07-16 16:28:26,33.5,68.9,927.0
2025-07-16 16:28:27,33.5,68.9,927.0
2025-07-16 16:28:28,33.5,68.9,927.0
2025-07-16 16:28:29,33.5,68.9,927.0
2025-07-16 16:28:30,33.5,68.9,927.0
2025-07-16 16:28:31,33.5,68.9,926.0
2025-07-16 16:28:32,33.5,68.9,927.0
2025-07-16 16:28:33,33.5,68.9,925.0
2025-07-16 16:28:34,33.5,68.9,925.0
2025-07-16 16:28:35,33.5,68.9,927.0
2025-07-16 16:28:36,33.5,68.9,925.0
2025-07-16 16:28:37,33.6,68.9,925.0
2025-07-16 16:28:38,33.6,68.9,925.0
2025-07-16 16:28:39,33.5,68.9,925.0
2025-07-16 16:28:40,33.5,68.9,925.0
2025-07-16 16:28:41,33.5,68.9,925.0
2025-07-16 16:28:42,33.5,68.9,925.0
2025-07-16 16:28:43,33.5,68.9,924.0
2025-07-16 16:28:44,33.5,68.9,922.0
2025-07-16 16:28:45,33.5,68.9,925.0
2025-07-16 16:28:46,33.5,68.9,922.0
2025-07-16 16:28:47,33.5,68.9,921.0
2025-07-16 16:28:48,33.5,68.9,923.0
2025-07-16 16:28:49,33.5,68.9,921.0
2025-07-16 16:28:50,33.5,68.9,923.0
2025-07-16 16:28:51,33.5,68.8,921.0
2025-07-16 16:28:52,33.5,68.8,920.0
2025-07-16 16:28:53,33.5,68.8,920.0
2025-07-16 16:28:54,33.5,68.8,919.0
2025-07-16 16:28:56,33.5,68.8,920.0
2025-07-16 16:28:57,33.5,68.8,919.0
2025-07-16 16:28:58,33.5,68.8,920.0
2025-07-16 16:28:59,33.5,68.8,917.0
2025-07-16 16:29:00,33.5,68.8,919.0
2025-07-16 16:29:01,33.5,68.8,917.0
2025-07-16 16:29:02,33.6,68.8,917.0
2025-07-16 16:29:03,33.6,68.8,917.0
2025-07-16 16:29:04,33.5,68.8,914.0
2025-07-16 16:29:05,33.5,68.8,915.0
2025-07-16 16:29:06,33.5,68.8,915.0
2025-07-16 16:29:07,33.5,68.8,914.0
2025-07-16 16:29:08,33.5,68.7,911.0
2025-07-16 16:29:09,33.5,68.7,910.0
2025-07-16 16:29:10,33.5,68.7,911.0
2025-07-16 16:29:11,33.5,68.7,910.0
2025-07-16 16:29:12,33.6,68.7,911.0
2025-07-16 16:29:13,33.6,68.7,909.0
2025-07-16 16:29:14,33.6,68.7,909.0
2025-07-16 16:29:15,33.6,68.7,908.0
2025-07-16 16:29:16,33.6,68.6,908.0
2025-07-16 16:29:17,33.6,68.6,908.0
2025-07-16 16:29:18,33.7,68.6,908.0
2025-07-16 16:29:19,33.7,68.6,907.0
2025-07-16 16:29:20,33.7,68.6,907.0
2025-07-16 16:29:21,33.7,68.6,905.0
2025-07-16 16:29:22,33.7,68.5,905.0
2025-07-16 16:29:23,33.7,68.5,905.0
2025-07-16 16:29:24,33.7,68.5,905.0
2025-07-16 16:29:25,33.7,68.5,905.0
2025-07-16 16:29:26,33.7,68.5,905.0
2025-07-16 16:29:27,33.7,68.5,904.0
2025-07-16 16:29:28,33.7,68.5,903.0
2025-07-16 16:29:29,33.7,68.5,902.0
2025-07-16 16:29:30,33.7,68.5,903.0
2025-07-16 16:29:31,33.7,68.5,903.0
2025-07-16 16:29:32,33.8,68.4,901.0
2025-07-16 16:29:33,33.8,68.4,901.0
2025-07-16 16:29:34,33.8,68.4,901.0
2025-07-16 16:29:35,33.8,68.4,895.0
2025-07-16 16:29:36,33.8,68.3,895.0
2025-07-16 16:29:37,33.8,68.3,895.0
2025-07-16 16:29:38,33.8,68.3,895.0
2025-07-16 16:29:39,33.8,68.3,893.0
2025-07-16 16:29:40,33.8,68.3,893.0
2025-07-16 16:29:41,33.8,68.3,891.0
2025-07-16 16:29:42,33.8,68.3,891.0
2025-07-16 16:29:43,33.8,68.3,893.0
2025-07-16 16:29:44,33.9,68.2,892.0
2025-07-16 16:29:45,33.9,68.2,891.0
2025-07-16 16:29:46,33.9,68.2,889.0
2025-07-16 16:29:47,33.9,68.2,888.0
2025-07-16 16:29:48,33.9,68.1,885.0
2025-07-16 16:29:49,33.9,68.1,885.0
2025-07-16 16:29:50,33.9,68.1,886.0
2025-07-16 16:29:51,33.9,68.1,885.0
2025-07-16 16:29:52,33.9,68.1,884.0
2025-07-16 16:29:53,33.9,68.1,885.0
2025-07-16 16:29:54,33.9,68.0,884.0
2025-07-16 16:29:55,33.9,68.0,883.0
2025-07-16 16:29:56,33.9,68.0,883.0
2025-07-16 16:29:57,33.9,68.0,883.0
2025-07-16 16:29:58,33.9,68.0,883.0
2025-07-16 16:29:59,33.9,68.0,879.0
2025-07-16 16:30:00,33.9,68.0,879.0
2025-07-16 16:30:01,33.9,68.0,879.0
2025-07-16 16:30:02,33.9,67.9,879.0
2025-07-16 16:30:03,33.9,67.9,877.0
2025-07-16 16:30:04,33.8,67.9,879.0
2025-07-16 16:30:05,33.8,67.9,876.0
2025-07-16 16:30:06,33.8,67.9,877.0
2025-07-16 16:30:07,33.8,67.9,878.0
2025-07-16 16:30:08,33.8,67.8,875.0
2025-07-16 16:30:09,33.8,67.8,877.0
2025-07-16 16:30:10,33.8,67.8,873.0
2025-07-16 16:30:11,33.8,67.8,875.0
2025-07-16 16:30:12,33.8,67.8,875.0
2025-07-16 16:30:13,33.8,67.8,876.0
2025-07-16 16:30:14,33.9,67.8,873.0
2025-07-16 16:30:15,33.9,67.8,873.0
2025-07-16 16:30:17,33.8,67.8,870.0
2025-07-16 16:30:18,33.8,67.8,871.0
2025-07-16 16:30:19,33.8,67.8,871.0
2025-07-16 16:30:20,33.8,67.8,871.0
2025-07-16 16:30:21,33.8,67.8,870.0
2025-07-16 16:30:22,33.8,67.8,871.0
2025-07-16 16:30:23,33.8,67.8,869.0
2025-07-16 16:30:24,33.8,67.8,868.0
2025-07-16 16:30:25,33.8,67.8,868.0
2025-07-16 16:30:26,33.8,67.8,869.0
2025-07-16 16:30:27,33.7,67.8,867.0
2025-07-16 16:30:28,33.7,67.8,866.0
2025-07-16 16:30:29,33.7,67.8,866.0
2025-07-16 16:30:30,33.7,67.8,865.0
2025-07-16 16:30:31,33.7,67.8,863.0
2025-07-16 16:30:32,33.7,67.8,861.0
2025-07-16 16:30:33,33.7,67.8,863.0
2025-07-16 16:30:34,33.7,67.8,862.0
2025-07-16 16:30:35,33.7,67.9,861.0
2025-07-16 16:30:36,33.7,67.9,861.0
2025-07-16 16:30:37,33.8,67.9,861.0
2025-07-16 16:30:38,33.8,67.9,861.0
2025-07-16 16:30:39,33.8,67.9,860.0
2025-07-16 16:30:40,33.8,67.9,861.0
2025-07-16 16:30:41,33.7,67.8,859.0
2025-07-16 16:30:42,33.7,67.8,860.0
2025-07-16 16:30:43,33.7,67.9,859.0
2025-07-16 16:30:44,33.7,67.9,859.0
2025-07-16 16:30:45,33.7,67.9,858.0
2025-07-16 16:30:46,33.7,67.9,857.0
2025-07-16 16:30:47,33.7,67.9,859.0
2025-07-16 16:30:48,33.7,67.9,857.0
2025-07-16 16:30:49,33.7,67.9,856.0
2025-07-16 16:30:50,33.7,67.9,856.0
2025-07-16 16:30:51,33.7,67.9,857.0
2025-07-16 16:30:52,33.7,67.9,856.0
2025-07-16 16:30:53,33.7,67.9,855.0
2025-07-16 16:30:54,33.7,67.9,855.0
2025-07-16 16:30:55,33.7,67.9,856.0
2025-07-16 16:30:56,33.7,67.9,855.0
2025-07-16 16:30:57,33.7,67.9,855.0
2025-07-16 16:30:58,33.7,67.9,853.0
2025-07-16 16:30:59,33.7,67.9,853.0
2025-07-16 16:31:00,33.7,67.9,853.0
2025-07-16 16:31:01,33.7,67.9,851.0
2025-07-16 16:31:02,33.7,67.9,852.0
2025-07-16 16:31:03,33.6,67.7,851.0
2025-07-16 16:31:04,33.6,67.7,847.0
2025-07-16 16:31:05,33.6,67.9,847.0
2025-07-16 16:31:06,33.6,67.9,845.0
2025-07-16 16:31:07,33.6,68.0,845.0
2025-07-16 16:31:08,33.6,68.0,845.0
2025-07-16 16:31:09,33.6,68.0,844.0
2025-07-16 16:31:10,33.6,68.0,841.0
2025-07-16 16:31:11,33.6,68.0,843.0
2025-07-16 16:31:12,33.6,68.0,839.0
2025-07-16 16:31:13,33.6,68.0,839.0
2025-07-16 16:31:14,33.6,68.0,837.0
2025-07-16 16:31:15,33.6,68.1,831.0
2025-07-16 16:31:16,33.6,68.1,829.0
2025-07-16 16:31:17,33.6,68.1,829.0
2025-07-16 16:31:18,33.6,68.1,827.0
2025-07-16 16:31:19,33.6,68.1,825.0
2025-07-16 16:31:20,33.6,68.1,824.0
2025-07-16 16:31:21,33.6,68.1,825.0
2025-07-16 16:31:22,33.6,68.1,823.0
2025-07-16 16:31:23,33.6,68.2,824.0
2025-07-16 16:31:24,33.6,68.2,823.0
2025-07-16 16:31:25,33.6,68.2,822.0
2025-07-16 16:31:26,33.6,68.2,825.0
2025-07-16 16:31:27,33.6,68.2,823.0
2025-07-16 16:31:28,33.6,68.2,823.0
2025-07-16 16:31:29,33.6,68.2,821.0
2025-07-16 16:31:30,33.6,68.2,821.0
2025-07-16 16:31:31,33.6,68.2,821.0
2025-07-16 16:31:32,33.6,68.2,823.0
2025-07-16 16:31:33,33.6,68.2,825.0
2025-07-16 16:31:34,33.6,68.2,823.0
2025-07-16 16:31:35,33.6,68.2,825.0
2025-07-16 16:31:36,33.6,68.2,823.0
2025-07-16 16:31:38,33.6,68.2,825.0
2025-07-16 16:31:39,33.6,68.2,823.0
2025-07-16 16:31:40,33.6,68.2,823.0
2025-07-16 16:31:41,33.6,68.2,823.0
2025-07-16 16:31:42,33.6,68.2,824.0
2025-07-16 16:31:43,33.6,68.2,823.0
2025-07-16 16:31:44,33.6,68.3,824.0
2025-07-16 16:31:45,33.6,68.3,825.0
2025-07-16 16:31:46,33.6,68.3,825.0
2025-07-16 16:31:47,33.6,68.3,827.0
2025-07-16 16:31:48,33.6,68.3,825.0
2025-07-16 16:31:49,33.6,68.3,825.0
2025-07-16 16:31:50,33.6,68.3,824.0
2025-07-16 16:31:51,33.6,68.3,825.0
2025-07-16 16:31:52,33.6,68.2,825.0
2025-07-16 16:31:53,33.6,68.2,825.0
2025-07-16 16:31:54,33.6,68.2,824.0
2025-07-16 16:31:55,33.6,68.2,825.0
2025-07-16 16:31:56,33.6,68.2,823.0
2025-07-16 16:31:57,33.6,68.2,827.0
2025-07-16 16:31:58,33.6,68.2,819.0
2025-07-16 16:31:59,33.6,68.2,816.0
2025-07-16 16:32:00,33.6,68.2,815.0
2025-07-16 16:32:01,33.6,68.2,815.0
2025-07-16 16:32:02,33.6,68.2,814.0
2025-07-16 16:32:03,33.6,68.2,815.0
2025-07-16 16:32:04,33.6,68.2,825.0
2025-07-16 16:32:05,33.6,68.2,812.0
2025-07-16 16:32:06,33.6,68.3,811.0
2025-07-16 16:32:07,33.6,68.3,813.0
2025-07-16 16:32:08,33.6,68.3,850.0
2025-07-16 16:32:09,33.6,68.3,855.0
2025-07-16 16:32:10,33.6,68.3,860.0
2025-07-16 16:32:11,33.6,68.3,855.0
2025-07-16 16:32:12,33.6,68.3,855.0
2025-07-16 16:32:13,33.6,68.3,856.0
2025-07-16 16:32:14,33.6,68.3,853.0
2025-07-16 16:32:15,33.6,68.3,853.0
2025-07-16 16:32:16,33.6,68.3,851.0
2025-07-16 16:32:17,33.6,68.3,847.0
2025-07-16 16:32:18,33.6,68.3,846.0
2025-07-16 16:32:19,33.6,68.3,843.0
2025-07-16 16:32:20,33.6,68.3,843.0
2025-07-16 16:32:21,33.6,68.3,841.0
2025-07-16 16:32:22,33.6,68.3,843.0
2025-07-16 16:32:23,33.6,68.3,838.0
2025-07-16 16:32:24,33.5,68.3,839.0
2025-07-16 16:32:25,33.5,68.3,839.0
2025-07-16 16:32:26,33.5,68.3,841.0
2025-07-16 16:32:27,33.5,68.3,831.0
2025-07-16 16:32:28,33.5,68.3,837.0
2025-07-16 16:32:29,33.5,68.3,838.0
2025-07-16 16:32:30,33.5,68.3,839.0
2025-07-16 16:32:31,33.5,68.3,831.0
2025-07-16 16:32:32,33.5,68.3,789.0
2025-07-16 16:32:33,33.5,68.3,791.0
2025-07-16 16:32:34,33.5,68.3,793.0
2025-07-16 16:32:35,33.5,68.3,795.0
2025-07-16 16:32:36,33.5,68.3,797.0
2025-07-16 16:32:37,33.5,68.3,796.0
2025-07-16 16:32:38,33.6,68.3,796.0
2025-07-16 16:32:39,33.6,68.3,796.0
2025-07-16 16:32:40,33.5,68.3,787.0
2025-07-16 16:32:41,33.5,68.3,787.0
2025-07-16 16:32:42,33.5,68.4,789.0
2025-07-16 16:32:43,33.5,68.4,793.0
2025-07-16 16:32:44,33.5,68.5,793.0
2025-07-16 16:32:45,33.5,68.5,795.0
2025-07-16 16:32:46,33.5,68.5,795.0
2025-07-16 16:32:47,33.5,68.5,798.0
2025-07-16 16:32:48,33.5,68.5,802.0
2025-07-16 16:32:49,33.5,68.5,799.0
2025-07-16 16:32:50,33.5,68.5,800.0
2025-07-16 16:32:51,33.5,68.5,800.0
2025-07-16 16:32:52,33.5,68.5,804.0
2025-07-16 16:32:53,33.5,68.5,800.0
2025-07-16 16:32:54,33.5,68.5,804.0
2025-07-16 16:32:55,33.5,68.5,799.0
2025-07-16 16:32:56,33.5,68.5,805.0
2025-07-16 16:32:57,33.5,68.5,803.0
2025-07-16 16:32:59,33.5,68.5,804.0
2025-07-16 16:33:00,33.5,68.5,803.0
2025-07-16 16:33:01,33.5,68.5,803.0
2025-07-16 16:33:02,33.5,68.5,805.0
2025-07-16 16:33:03,33.6,68.5,803.0
2025-07-16 16:33:04,33.6,68.5,803.0
2025-07-16 16:33:05,33.5,68.5,804.0
2025-07-16 16:33:06,33.5,68.5,800.0
2025-07-16 16:33:07,33.5,68.5,803.0
2025-07-16 16:33:08,33.5,68.5,803.0
2025-07-16 16:33:09,33.5,68.5,803.0
2025-07-16 16:33:10,33.5,68.5,799.0
2025-07-16 16:33:11,33.5,68.5,799.0
2025-07-16 16:33:12,33.5,68.5,799.0
2025-07-16 16:33:13,33.5,68.5,799.0
2025-07-16 16:33:14,33.5,68.5,798.0
2025-07-16 16:33:15,33.5,68.5,799.0
2025-07-16 16:33:16,33.5,68.5,797.0
2025-07-16 16:33:17,33.5,68.5,797.0
2025-07-16 16:33:18,33.5,68.5,795.0
2025-07-16 16:33:19,33.5,68.5,797.0
2025-07-16 16:33:20,33.5,68.5,797.0
2025-07-16 16:33:21,33.6,68.5,795.0
2025-07-16 16:33:22,33.6,68.5,795.0
2025-07-16 16:33:23,33.6,68.5,792.0
2025-07-16 16:33:24,33.6,68.5,792.0
2025-07-16 16:33:25,33.5,68.5,791.0
2025-07-16 16:33:26,33.5,68.5,791.0
2025-07-16 16:33:27,33.6,68.5,791.0
2025-07-16 16:33:28,33.6,68.5,789.0
2025-07-16 16:33:29,33.5,68.5,789.0
2025-07-16 16:33:30,33.5,68.5,789.0
2025-07-16 16:33:31,33.5,68.5,788.0
2025-07-16 16:33:32,33.5,68.5,789.0
2025-07-16 16:33:33,33.5,68.5,787.0
2025-07-16 16:33:34,33.5,68.5,788.0
2025-07-16 16:33:35,33.5,68.5,790.0
2025-07-16 16:33:36,33.5,68.5,789.0
2025-07-16 16:33:37,33.5,68.5,790.0
2025-07-16 16:33:38,33.5,68.5,789.0
2025-07-16 16:33:39,33.5,68.5,787.0
2025-07-16 16:33:40,33.5,68.5,787.0
2025-07-16 16:33:41,33.5,68.5,787.0
2025-07-16 16:33:42,33.5,68.5,787.0
2025-07-16 16:33:43,33.5,68.5,787.0
2025-07-16 16:33:44,33.5,68.5,787.0
2025-07-16 16:33:45,33.5,68.5,785.0
2025-07-16 16:33:46,33.5,68.5,787.0
2025-07-16 16:33:47,33.5,68.5,784.0
2025-07-16 16:33:48,33.5,68.5,783.0
2025-07-16 16:33:49,33.5,68.5,786.0
2025-07-16 16:33:50,33.5,68.5,786.0
2025-07-16 16:33:51,33.6,68.5,781.0
2025-07-16 16:33:52,33.6,68.5,782.0
2025-07-16 16:33:53,33.5,68.5,783.0
2025-07-16 16:33:54,33.5,68.5,781.0
2025-07-16 16:33:55,33.5,68.5,781.0
2025-07-16 16:33:56,33.5,68.5,781.0
